run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp1__vinf25__incm90__toff56210__Om0__om180,0.9574639245559132,0.1045961362613512,23.614023623318488,248.0787089558961,342.20111453141897,26.77594353239234,299.9259435323923,90.0,False,453.38685994037496,29,373.20035900950455,26.797963169995686,26.753923894788993,12.819246138607689,-6.715471626122717,19.534717764730406,19.253465041157806,-14.400860225745271,33.65432526690308,7.324079218406514,7.742164880990809,11.459210516719427,4.677390456636571,7.7201320027128,2.504304640310875,0,1.0,-90.0,0.0,180.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om0__om270,1.017147191563554,0.0870365275884788,22.69512388254681,194.25607379650577,374.691202977683,11.416296120627486,284.56629612062744,64.15806723683289,False,460.82865416948107,26,330.1275397939966,11.22862295559243,11.60396928566254,1.5115491097175475,-20.761186617931585,22.272735727649135,11.1901932208688,-27.713304805031278,38.90349802590008,-7.006306870680844,8.344791944380635,-3.900436895045427,-3.3858813636524356,-3.587565026177341,1.8524811066695197,0,1.0,-90.0,0.0,270.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om0__om90,0.9867033895925392,0.0597684989846475,23.54533781571805,208.9691688573373,357.99562607516606,18.813481694595637,291.9634816945956,81.4509211694784,False,486.0605072276626,27,350.1079655291309,18.754467188776218,18.87249620041505,8.890775078650535,-14.340768284612077,23.23154336326261,17.999439108957052,-22.163214883071422,40.162653992028474,0.964163093405122,8.940348199354673,3.4967486789227245,3.423364524435817,3.7916609427556462,1.8301237373223624,0,1.0,-90.0,0.0,90.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om180__om0,0.8788612612474278,0.1536558992461835,21.23358135887124,251.00892574850383,300.93886121829803,51.20835743799095,324.35835743799095,90.0,False,462.2385605288284,36,445.8059481660665,51.208382982293735,51.208331893688175,29.988065331913177,13.20325104850005,16.784814283413127,34.92219862711433,5.938105932806252,28.984092694308075,25.452511968960582,6.106818331142399,35.89162442231803,20.34612404259309,24.88895119601829,3.2618779397511117,0,1.0,-90.0,180.0,0.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om180__om180,1.1772659335877746,0.1252240902782962,25.030948945833423,109.74909752886248,466.5623136733754,-52.28146100272562,220.86853899727436,,True,484.55879011112137,27,247.44635547889723,-52.28147645975471,-52.28144554569656,-46.63827749560636,-64.56329171017381,17.925014214567454,-38.340058897763214,-68.51835862825413,30.17829973049092,-53.63486173698795,8.027511352194153,-67.59819401839853,-52.91613348228445,-51.73739163150125,2.760188650777234,0,1.0,-90.0,180.0,180.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om180__om270,0.9925526775180326,0.178015649263573,26.12206261439045,190.5575231060072,361.1836963469281,18.85561309064274,292.0056130906427,81.4509211694784,False,584.2657726744704,27,350.9810741522555,18.767480408792302,18.943745772493177,15.63599783784649,-13.93898481878955,29.57498265663604,28.759174104385995,-22.310058531945263,51.06923263633126,3.0896662240135817,10.485039306940283,3.5388800749698284,14.18309951986476,10.536883701951602,2.40304698390301,0,1.0,-90.0,180.0,270.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om180__om90,1.0430618659817663,0.0242511233558177,24.292117848557712,6.704868281758895,389.1014886802163,3.7676946316826463,276.91769463168265,54.2046324563124,False,469.6439780958413,32,312.8280902320532,3.7550674069243946,3.7803218564408985,-5.0154688339928475,-28.265596356978477,23.25012752298563,6.143590440023243,-35.129521952903424,41.27311239292667,-14.530880667841975,8.238011524523097,-11.549038383990267,-8.432484144497991,-10.114582969887735,2.079421709690307,1,1.0,-90.0,180.0,90.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om270__om0,1.0247496655859156,0.0811720628141655,21.075238783024883,359.20371486110275,378.8998804557798,9.406184064170988,282.55618406417096,61.37544904657465,False,446.7824104914326,30,325.0858452289481,9.310701891554684,9.501666236787294,-1.8070609460690772,-23.49557362058075,21.68851267451167,8.676558638080774,-30.131301526466466,38.807860164547236,-10.062294191099276,8.047015589857583,-5.910548951501925,-5.899515946440461,-6.906175081963966,2.536700635371586,0,1.0,-90.0,270.0,0.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om270__om180,0.6325032191346662,0.6769644251320224,26.5696176598701,289.7140296234347,183.73500294659632,286.1633966838794,559.3133966838793,90.0,False,2520.0174120112592,65,1155.5415136661736,286.1634535070893,286.16333986066957,352.88091176412803,186.69521350159619,166.18569826253184,473.3487679217443,162.12574265741367,311.22302526433066,224.15474468990672,14.223540477050705,270.8466636682065,458.7726933372231,347.78179762823316,5.527127622139912,1,1.0,-90.0,270.0,180.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om270__om270,0.9491585933253992,0.0873433459072344,22.725819171658443,168.89908643005438,337.75825047640114,28.83443485277415,301.98443485277414,90.0,False,570.5977287977634,30,379.1259425143352,28.828681197127004,28.840188508421292,21.072339205950396,-7.008603951870289,28.080943157820684,33.25458988151214,-15.72678442771782,48.98137430922996,10.000284655786839,9.994128021982954,13.517701837101239,18.678515296990902,15.973225070055507,2.5672508243456047,0,1.0,-90.0,270.0,270.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om270__om90,1.0425902382143473,0.0183234434752258,23.026190133948298,304.65547204765244,388.83761604685975,3.9986474132235412,277.1486474132235,54.2046324563124,False,434.31289756239806,33,313.0716516162814,4.004941936958166,3.9923528894889166,-6.665910494869391,-27.597096879286493,20.931186384417103,3.0922664911608373,-34.003810982410606,37.09607747357144,-15.004775893901394,7.462764709316643,-11.318085602449372,-11.483808093360398,-11.76502463076428,1.3675278163844404,0,1.0,-90.0,270.0,90.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om90__om0,1.2552872985440486,0.2785166268838689,21.91340241671738,125.4628662400309,513.7034614464075,-56.39426045003539,216.75573954996457,,True,542.1154432083533,25,224.82547062801348,-56.39426900970033,-56.39425189037047,-46.92369819391759,-68.18930251397967,21.26560432006208,-35.74761898358649,-71.52662309867209,35.7790041150856,-57.05466969617741,8.742584202299156,-71.7109934657083,-50.32369356810773,-52.022812329812474,3.821305482116243,1,1.0,-90.0,90.0,0.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om90__om180,1.0392987052548557,0.0688878396560935,24.87022922681471,355.25978459842486,386.9976873461456,5.078610845400558,278.2286108454005,56.4426902380793,False,482.5327028920511,36,315.75504186534056,5.045297645750038,5.111924045051077,-3.4656651546441415,-27.337227593294898,23.871562438650756,8.181616263716927,-34.38471576100886,42.56633202472579,-12.970690158870921,8.63597692218641,-10.238122170272355,-6.394458320804308,-8.564779290539029,2.410228377502073,0,1.0,-90.0,90.0,180.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om90__om270,0.9775396039715724,0.0826321168539712,21.696738914501267,252.18970204796204,353.0200177619824,21.49006533233821,294.64006533233817,90.0,False,420.224451293898,29,357.2869814996173,21.49417886934123,21.4859517953352,7.0215235057202365,-11.022446070699845,18.043969576420082,13.161738668411632,-17.92427247450932,31.086011142920952,1.9149962119770536,7.26188826984286,6.173332316665299,-1.4143359161096036,1.9224093698253482,2.353839654696888,0,1.0,-90.0,90.0,270.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om90__om90,0.9795740253223412,0.0268472107482326,26.52186168361976,21.621150292040674,354.1226303789751,20.209086442067015,293.359086442067,90.0,False,582.8828493648399,29,354.7155134126824,20.171149640406973,20.247023243727057,14.494492075909342,-14.458251859887303,28.952743935796647,26.944508966964726,-23.630620069630776,50.5751290365955,4.179911432127519,11.140537168696628,4.892353426394102,12.36843438244349,9.395377940014454,1.2293238751752598,0,1.0,-90.0,90.0,90.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om0__om0,1.139611428300529,0.1097279958269257,22.6566062063143,121.10707595795,444.3579802162967,-49.3477026002227,223.80229739977727,,True,456.0049268186716,30,263.58149248429373,-49.347714209728586,-49.34769099071682,-45.52714820201131,-62.01634793217073,16.48919973015942,-38.078289775690806,-65.99666681948779,27.91837704379698,-51.86425058372749,7.215983553988131,-64.66443561589561,-52.65436436021204,-50.6262623379062,2.61094517170886,0,1.25,0.0,0.0,0.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om0__om180,0.8700169264085589,0.1375989728610842,23.99133811884373,249.69568348883087,296.4076057751051,53.602388566687395,326.7523885666874,90.0,False,528.1968153188085,37,453.8303140656605,53.60241198018667,53.60236515318811,35.262474726006005,13.93389880826602,21.328575917739983,42.008811689246905,4.874479938087398,37.13433175115951,29.200812994293464,7.6013943080831865,38.285655551014486,27.432737104725668,30.163360590111118,3.26266956315536,1,1.25,0.0,0.0,180.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om0__om270,1.034326046719651,0.0720597760599867,23.32297593955382,0.5500178329807434,384.22355184872447,6.592275946968771,279.74227594696873,56.4426902380793,False,470.2037525785303,34,318.87003544296925,6.501908885405305,6.682643008532239,-2.8968422418633866,-26.13092164769344,23.234079405830055,8.462266308247706,-33.063733679370486,41.52599998761819,-12.106096459532795,8.413416620800662,-8.724457068704142,-6.113808276273529,-7.995956377758275,3.344992806564294,1,1.25,0.0,0.0,270.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om180__om0,0.8700169264085589,0.1375989728610842,23.99133811884373,249.69568348883087,296.4076057751051,53.602388566687395,326.7523885666874,90.0,False,528.1968153188085,37,453.8303140656605,53.60241198018667,53.60236515318811,35.262474726006005,13.93389880826602,21.328575917739983,42.008811689246905,4.874479938087398,37.13433175115951,29.200812994293464,7.6013943080831865,38.285655551014486,27.432737104725668,30.163360590111118,3.26266956315536,1,1.25,0.0,180.0,0.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om180__om180,1.1396191212263784,0.1097337364712567,22.6562353293491,121.10140862799754,444.3624796693688,-49.348319018912015,223.80168098108797,,True,456.0025638203627,30,263.57810197453506,-49.3483306259984,-49.34830741182562,-45.527708772696,-62.016895514836634,16.48918674214063,-38.07879048430688,-65.9971441327025,27.918353648395623,-51.864843279397235,7.216000329257554,-64.66505203458493,-52.654865068828116,-50.62682290859089,2.610970008115423,0,1.25,0.0,180.0,180.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om180__om90,1.034326046719651,0.0720597760599867,23.32297593955382,0.5500178329807434,384.22355184872447,6.592275946968771,279.74227594696873,56.4426902380793,False,470.2037525785303,34,318.87003544296925,6.501908885405305,6.682643008532239,-2.8968422418633866,-26.13092164769344,23.234079405830055,8.462266308247706,-33.063733679370486,41.52599998761819,-12.106096459532795,8.413416620800662,-8.724457068704142,-6.113808276273529,-7.995956377758275,3.344992806564294,1,1.25,0.0,180.0,90.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om270__om0,1.034326046719651,0.0720597760599867,23.32297593955382,0.5500178329807434,384.22355184872447,6.592275946968771,279.74227594696873,56.4426902380793,False,470.2037525785303,34,318.87003544296925,6.501908885405305,6.682643008532239,-2.8968422418633866,-26.13092164769344,23.234079405830055,8.462266308247706,-33.063733679370486,41.52599998761819,-12.106096459532795,8.413416620800662,-8.724457068704142,-6.113808276273529,-7.995956377758275,3.344992806564294,1,1.25,0.0,270.0,0.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om270__om270,0.8700176917603276,0.1375995869768831,23.991333255622923,249.69557440921167,296.4079968987632,53.60213663172806,326.75213663172804,90.0,False,528.1955244528478,37,453.8295546894316,53.60216004470016,53.60211321875596,35.26224165948182,13.933728435142841,21.328513224338984,42.00855308714964,4.874336623892037,37.13421646325761,29.20060033726996,7.601377947659429,38.28540361605515,27.432478502628406,30.163127523586937,3.262668783270158,1,1.25,0.0,270.0,270.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om270__om90,1.1396191212263784,0.1097337364712567,22.6562353293491,121.10140862799754,444.3624796693688,-49.348319018912015,223.80168098108797,,True,456.0025638203627,30,263.57810197453506,-49.3483306259984,-49.34830741182562,-45.527708772696,-62.016895514836634,16.48918674214063,-38.07879048430688,-65.9971441327025,27.918353648395623,-51.864843279397235,7.216000329257554,-64.66505203458493,-52.654865068828116,-50.62682290859089,2.610970008115423,0,1.25,0.0,270.0,90.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om90__om180,1.034326046719651,0.0720597760599867,23.32297593955382,0.5500178329807434,384.22355184872447,6.592275946968771,279.74227594696873,56.4426902380793,False,470.2037525785303,34,318.87003544296925,6.501908885405305,6.682643008532239,-2.8968422418633866,-26.13092164769344,23.234079405830055,8.462266308247706,-33.063733679370486,41.52599998761819,-12.106096459532795,8.413416620800662,-8.724457068704142,-6.113808276273529,-7.995956377758275,3.344992806564294,1,1.25,0.0,90.0,180.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om90__om270,1.1396191212263784,0.1097337364712567,22.6562353293491,121.10140862799754,444.3624796693688,-49.348319018912015,223.80168098108797,,True,456.0025638203627,30,263.57810197453506,-49.3483306259984,-49.34830741182562,-45.527708772696,-62.016895514836634,16.48918674214063,-38.07879048430688,-65.9971441327025,27.918353648395623,-51.864843279397235,7.216000329257554,-64.66505203458493,-52.654865068828116,-50.62682290859089,2.610970008115423,0,1.25,0.0,90.0,270.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om90__om90,0.8700169264085589,0.1375989728610842,23.99133811884373,249.69568348883087,296.4076057751051,53.602388566687395,326.7523885666874,90.0,False,528.1968153188085,37,453.8303140656605,53.60241198018667,53.60236515318811,35.262474726006005,13.93389880826602,21.328575917739983,42.008811689246905,4.874479938087398,37.13433175115951,29.200812994293464,7.6013943080831865,38.285655551014486,27.432737104725668,30.163360590111118,3.26266956315536,1,1.25,0.0,90.0,90.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om0__om0,1.1342690812432146,0.1090245911423501,23.508372220718197,129.2823260407385,441.2370082395548,-48.898893255913165,224.25110674408683,,True,466.19709769321094,30,266.0495319195157,-48.89891009184706,-48.89887641997927,-44.785441242017924,-61.60056613151875,16.815124889500822,-37.23900740232474,-65.69612748574937,28.457120083424634,-51.246625478472524,7.343196733279804,-64.21562627158607,-51.815081986845975,-49.88455537791281,2.510693863885688,0,1.25,30.0,0.0,0.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om0__om180,0.8629276686507381,0.1376532258964597,22.80568024532191,245.43668287428028,292.79211835471625,56.21729445563132,329.3672944556313,90.0,False,523.9037853868174,37,461.3212099502296,56.21732344101258,56.21726547025006,36.894704468600025,16.087395686295316,20.80730878230471,43.641558967948285,7.363396103888812,36.278162864059475,30.716129243464454,7.262703440864758,40.90056143995841,29.065484383427048,31.79559033270514,3.3874596386520244,1,1.25,30.0,0.0,180.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om0__om270,1.0350111872928878,0.0790299940686158,23.429425368618386,355.64085190463527,384.60538125518616,6.4847742501185355,279.63477425011854,56.4426902380793,False,467.21387938388654,32,318.61670650835964,6.400403338692965,6.569145161544105,-3.1572253143589704,-26.17176620111813,23.014540886759157,8.09195984234448,-33.076233476495766,41.168193318840245,-12.212137572988711,8.36483531167171,-8.831958765554377,-6.4841147421767555,-8.256339450253858,3.9156569279321136,1,1.25,30.0,0.0,270.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om180__om0,0.8969880083875188,0.1259757707159539,24.844330706731817,252.7733423050648,310.2971209216654,44.35820690262495,317.5082069026249,90.0,False,515.565440482404,34,426.28357664439955,44.35858542598883,44.35782837926107,28.13644883755856,6.657218444645152,21.479230392913408,34.99798218119316,-2.3245908426264372,37.322573023819594,22.170138253702376,7.988342686625815,29.041473886952037,20.42190759667192,23.037334701663674,2.9529849041652474,0,1.25,30.0,180.0,0.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om180__om180,1.1129925521898048,0.0926226695778279,22.538115229427586,124.9193277859137,428.8803786286503,-47.115630936382615,226.03436906361736,,True,457.3110607579458,33,275.85734476585264,-47.11564568942849,-47.11561618333671,-43.921809449473734,-60.17515463542374,16.253345185950003,-36.70484740200917,-64.32065753790346,27.615810135894286,-50.05866386852165,7.029045628779365,-62.432363952055525,-51.28092198653041,-49.02092358536862,2.3994402558784564,0,1.25,30.0,180.0,180.0
